Wall time,Step,Value
1770227757.1736891,0,19.836956024169922
1770227788.3242843,1,21.351350784301758
1770227816.586815,2,20.889488220214844
1770227845.082299,3,21.798364639282227
1770227874.0616663,4,18.463611602783203
1770227904.0944517,5,20.564516067504883
1770227932.5184128,6,22.44094467163086
1770227957.8923068,7,20.66225242614746
1770227985.502662,8,21.10344886779785
1770228012.8593385,9,20.20860481262207
1770228040.4462821,10,19.652406692504883
1770228072.1026337,11,20.95639991760254
1770228099.6683888,12,21.25535011291504
1770228127.9034638,13,17.538896560668945
1770228156.1601448,14,20.530725479125977
1770228186.1724823,15,19.433198928833008
1770228216.7477384,16,20.200572967529297
1770228245.4516866,17,18.328445434570312
1770228273.5440118,18,19.806095123291016
1770228307.9321852,19,19.341564178466797
1770228337.2076714,20,19.562244415283203
1770228367.8279588,21,18.328445434570312
1770228395.176157,22,20.516498565673828
1770228421.6656818,23,19.571428298950195
1770228453.9687002,24,20.10869598388672
1770228483.318659,25,19.151845932006836
1770228509.8286293,26,19.060773849487305
1770228537.3705564,27,21.273712158203125
1770228562.8417373,28,18.873239517211914
1770228593.4037046,29,19.336219787597656
1770228616.0749888,30,19.860139846801758
1770228637.9711714,31,16.49175453186035
1770228661.7299333,32,20.299728393554688
1770228683.9716034,33,15.804195404052734
1770228706.8914936,34,14.87252140045166
1770228730.211803,35,17.75836944580078
1770228756.4347117,36,20.08547019958496
1770228781.383132,37,18.030513763427734
1770228810.9102452,38,19.014083862304688
1770228843.8773088,39,17.094017028808594
1770228873.8899517,40,17.68802261352539
1770228902.8220189,41,16.711956024169922
1770228933.0193715,42,18.922651290893555
1770228961.143445,43,18.639455795288086
1770228987.7490394,44,18.231292724609375
1770229014.4056046,45,15.204678535461426
1770229041.0097895,46,17.397661209106445
1770229071.1988869,47,17.384843826293945
1770229099.8534317,48,15.70605182647705
1770229128.1347528,49,16.789396286010742
1770229155.0451033,50,16.881258010864258
1770229181.1422157,51,19.241191864013672
1770229210.0988636,52,15.797317504882812
1770229242.350242,53,13.363363265991211
1770229276.2338037,54,16.016712188720703
1770229303.6981878,55,15.12481689453125
1770229332.6276264,56,17.422096252441406
1770229360.2801664,57,15.472779273986816
1770229388.9895499,58,12.83185863494873
1770229420.2186103,59,15.828402519226074
1770229447.6797593,60,11.746988296508789
1770229474.707655,61,13.777777671813965
1770229502.2647429,62,16.691068649291992
1770229530.066773,63,13.597733497619629
1770229557.159612,64,12.667659759521484
1770229584.4229639,65,14.890510559082031
1770229616.6794899,66,13.461538314819336
1770229648.3338883,67,14.471779823303223
1770229684.974929,68,13.283581733703613
1770229718.8623245,69,13.707164764404297
1770229751.7289839,70,13.373860359191895
1770229805.090425,71,12.232416152954102
1770229845.6801252,72,12.371133804321289
1770229875.389367,73,13.35356616973877
1770229903.9460921,74,16.119403839111328
1770229942.8000565,75,14.32835865020752
1770229975.9746265,76,13.343328475952148
1770230006.7738605,77,12.898550987243652
1770230031.8782396,78,15.269460678100586
1770230054.0461032,79,13.149847030639648
1770230078.2071064,80,14.30656909942627
1770230110.1345084,81,12.116787910461426
1770230146.2574267,82,13.122172355651855
1770230181.120369,83,15.430267333984375
1770230213.0986128,84,13.517664909362793
1770230248.0609355,85,11.887072563171387
1770230285.139947,86,12.16617202758789
1770230321.2457325,87,12.050078392028809
1770230352.1559002,88,12.213740348815918
1770230377.8772812,89,13.843888282775879
1770230405.0553932,90,13.333333015441895
1770230440.1317136,91,12.673879623413086
1770230469.7078965,92,13.529411315917969
1770230493.822,93,11.394303321838379
1770230518.8607745,94,13.303438186645508
1770230545.986133,95,12.34567928314209
1770230574.3077579,96,13.469985008239746
1770230601.315874,97,14.329268455505371
1770230627.2027142,98,12.927191734313965
1770230653.6959739,99,12.879883766174316
